ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[24.10.24] [หมิว] Payday Oct",120216479874810260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[01.03.25][หมิว] TOP 10 BEST SELLERS มีนาคม (Engage)",120223775108930260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[27.09.24] [หมิว] รูปไฮไลท์ (คาปิบาร่า_เล่มเดี่ยว)",120215901728670260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.10.24] [หมิว] มอบแด่ความรัก (โอบกอด)",120216905955660260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[14.08.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (Helmet_เล่มเดี่ยว)",120214962188880260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.10.24] [หมิว] ปูปรุงเปิดตัวเล่มใหม่ (Life)",120216294219770260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[20.09.24] [หมิว] PAYDAY เซมาฮีลใจ! (Remkt)",120215703608890260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[18.10.24] [หมิว] ป้ายยา งานหนังสือ",120216390662140260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.03.25][หมิว] Mid Month จับคู่ 2 Boxset 990.- (Promotion_MM)",120224972360260260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[10.12.24] [หมิว] 12.12 แจกสุขส่งท้ายปี",120217673312720260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[09.10.24] [หมิว] เปิดพรีรอบ 2 (โอบกอด)",120216242042000260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ The Witches' Club (Witches)",120221521247000260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[14.11.24] [หมิว] แพ็กคู่โอบกอด+ดอกไม้ 529",120217046185170260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[07.03.25][หมิว] เปิดตัวเล่มใหม่ 5 Real Boxset (Witches)",120221596822590260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[19.02.25][หมิว] หนังสือฉบับลายเซ็น ""คิ้วต่ำ"" (Kiwtum)",120220527978770260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[14.11.24] [หมิว] แพ็กคู่โอบกอด+ดอกไม้ 529",120217046334750260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[27.08.25][หมิว] Clearance 2 แถม 1 (Promotion)",120235752805390260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[24.09.25][หมิว] ซื้อ E-Book ฟรี E-Planner 359.- (Witches)",120237455890600260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[17.10.25][หมิว] เคยเป็นไหม (Ghostly)",120239444678410260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.08.25][หมิว] GHOSTLY BREWS รหัสวิชา390 (Ghostly)",120236544521590260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[26.09.25][หมิว] E-Book บุกมาแล้ว (Promotion)",120237709937060260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.10.25][หมิว] ความกลัวการไม่ถูกรัก (Ghostly)",120239113267430260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[29.09.25][หมิว] ภาคต่อหนังสือขายดี (Demons)",120238218083440260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[08.08.24] [หมิว] เก็บตก 8.8 (CI)",120214625173150260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[10.04.26][หมิว] Quote นี้ดี ระวังมีน้ำตา (Ghostly)",120247314684070260,2026-04-19,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[09.09.25][หมิว] ถ้าเห็นข้อความนี้ (Witches)",120236632785790260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.10.25][หมิว] รีวิวจากผู้อ่านจริง (Demons)",120239112704940260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[04.09.25][หมิว] เป็นผู้ใหญ่เหนื่อย (Tried)",120236547212010260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[26.11.25][หมิว] หนังสือที่คนอ่านร้องไห้ (Remains)",120243287811440260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[24.10.25][หมิว] ป้ายยา 2 หนังสือ (Remains)",120239657066350260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120237988767070260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[07.09.25][หมิว] ตามหาปีศาจ ที่ซ่อนอยู่ในตัวคุณ! (Demons)",120236442094240260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[10.03.26][หมิว] หนังสือสำหรับคนเป็นซึมเศร้า (Trap)",120246745762730260,2026-04-19,archived,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.08.25][หมิว] ซื้อ Boxset แถม V.2 Wallpaper (Witches)",120235860172540260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[17.10.25][หมิว] ภาค 3 ช่วยใครดี ? (Remains)",120238863808270260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[06.10.25][หมิว] วันที่ความกลัว ชนะทุกอย่าง! (ปีศาจตัวนั้น)",120238145708930260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[12.09.25][หมิว] พรีออเดอร์ได้แล้ววันนี้ (Ghostly)",120236696192200260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[20.11.25][หมิว] เมื่อความเสียดาย (Remains)",120241140199010260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.10.25][หมิว] เล่มลายเซ็น (Remains)",120238892687560260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.08.25][หมิว] GHOSTLY BREWS รหัสวิชา390 (Ghostly)",120236628521930260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.11.24] [หมิว] PAYDAY ส่งท้ายความเศร้า ต้อนรับความสุข (ภาพเดี่ยว)",120217312151760260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[14.10.25][หมิว][มหกรรมหนังสือ30] Top 10 งานหนังสือ (Engage)",120238568574040260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120238012450280260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.09.25][หมิว] พิมพ์ครั้งที่ 1 เหลือ 50 เล่มสุดท้าย!! (Demons)",120238016631930260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120237928403420260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[14.10.25][หมิว] 5 ข้อคิด (Remains)",120238862412290260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[06.10.25][หมิว] แม่อยากให้ลูกมั่นคง (Remains)",120238157050440260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[31.10.25][หมิว] 30 เล่มสุดท้าย (Remains)",120240436035880260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.11.25][หมิว] ป้ายยาหนังสือน่ารัก (Witches)",120239870451330260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[30.08.25][หมิว] นับถอยหลังอีก 1 วัน (Demons)",120235950254510260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.08.25][หมิว] รีสต็อกเหลือ 50 เล่มสุดท้าย (Ghostly)",120235447233410260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[24.10.25][หมิว] PAYDAY OPD E-Book 1 แถม 1 (Promotion)",120239260667380260,2026-04-19,archived,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.12.24] [หมิว] หนังสือฮีลใจที่เขียนด้วยน้ำตา (โอบกอด)",120217799172140260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.04.26][หมิว] BookFair : โปรงานหนังสือเล่มเดี่ยว (Promotion)",120246610064030260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[07.11.25][หมิว] 11.11 บุฟเฟต์ 3 เล่ม 999 (Promotion)",120240091421610260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[24.10.25][หมิว] PAYDAY OPD E-Book 1 แถม 1 (Promotion)",120239264735540260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[11.09.25][หมิว] แจกฟรี! วอลเปเปอร์ปีศาจ (Demons) (QuickReply)",120236826754540260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.07.25][หมิว] ถ้าวันไหนไม่ไหว (Tried)",120234486154360260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[04.09.25][หมิว] 9.9 : 3 เล่ม ราคา 999.- (Promotion)",120236327321740260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[06.02.26][หมิว] ห้ามพลาดหนังสือฉบับลายเซ็น (Trap)",120244011173510260,2026-04-19,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[09.10.25][หมิว] 2 เล่มนี้ต่างกันยังไง (Remains)",120238486338360260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.08.25][หมิว] ซื้อ Boxset แถม V.2 Wallpaper (Witches) - ตัวใหม่",120235495037350260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[27.08.25][หมิว] Clearance 2 แถม 1 (Promotion)",120235752770170260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] หมึกซึมพาซึม (Remains)",120237859195270260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.10.25][หมิว] แถมฟรีวอล Hello Halloween (Promotion)",120238634159400260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[10.11.25][หมิว] ภาค 1 ว่าเศร้าแล้ว (Remains)",120240740054590260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[27.05.25][หมิว] หนังสือที่จะทำให้เสียน้ำตา (Ghostly)",120234668898730260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[18.12.24] [หมิว] แม้คนในครอบครัวจะจากไป (ปีศาจ)",120217903401960260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] หมึกซึมพาซึม (Remains)",120238004929570260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[16.10.25][หมิว] เล่มลายเซ็น 30 เล่มสุดท้าย (Demons)",120238790940930260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120237859364860260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[23.09.25][หมิว] PayDay : Boxset+Book 799.- (Promotion)",120237384627790260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[24.10.25][หมิว] PAYDAY OPD E-Book 1 แถม 1 (Promotion)",120239259676260260,2026-04-19,archived,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.10.25][หมิว] เล่มลายเซ็น (Remains)",120238789884540260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.11.24] [หมิว] PAYDAY ส่งท้ายความเศร้า ต้อนรับความสุข (ภาพเดี่ยว)",120217391107840260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.11.25][หมิว] หนังสือใหม่ อ่านแล้วน้ำตาซึม (Demons)",120239862274510260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[02.03.26][หมิว] 3.3 Shopee (Trap)",120245096912070260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[11.09.25][หมิว] แจกฟรี! วอลเปเปอร์ปีศาจ (Demons) (QuickReply)",120236828957020260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[04.09.25][หมิว] เราแพ้เสียงในหัวเรื่องอะไร (Tried)",120236241318590260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[04.02.26][หมิว] 8 ชั่วโมงบนเครื่องบิน (Engage)",120243959750250260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.09.25][หมิว] เปิดตัวเล่มใหม่ (Demons)",120236167899020260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[04.09.25][หมิว] ถ้าคุณยังมีสายนี้โทรมา (Ghostly)",120236586679040260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] แถมวอลฟรี (Remains)",120238148186840260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.08.25][หมิว] GHOSTLY BREWS รหัสวิชา390 (Ghostly)",120235433416610260,2026-04-19,archived,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[20.10.25][หมิว] อีก 2 เดือนก็จะหมดปี (ปีศาจตัวนั้น) (Demons)",120239112369490260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[14.08.25][หมิว] แจกฟรีวอลเปเปอร์ลายพิเศษ (Ghostly)",120234842511920260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.10.25][หมิว] เล่มลายเซ็น (Remains)",120238557748140260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[17.10.25][หมิว] เล่มลายเซ็น 20 เล่มสุดท้าย (Remains)",120238866174370260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] เปิดตัวเล่มใหม่ (Remains)",120238004929560260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[05.10.25][หมิว] เมื่ออดีตยมทูต (Remains)",120238147879750260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.10.24] [หมิว] 7 ข้อคิดที่ชอบ (Life)",120216340845040260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[01.04.26][หมิว] ความสมบูรณ์แบบ ไม่มีอยู่จริง (Trap)",120246512621220260,2026-04-19,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[17.10.25][หมิว] เคยเป็นไหม (Ghostly)",120238860389500260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[07.11.25][หมิว] อ่านดี มีแถม (E-Book)",120240104960940260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.10.24] [หมิว] Product Feature (Life)",120216340845020260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[08.11.24] [หมิว] คนเราแตกสลายได้กี่ครั้ง (โอบกอด)",120216878728410260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[10.10.24] [หมิว] จ่าย 1 ได้ฟรี 10 (Helmet_Boxset)",120216222763170260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[19.11.25][หมิว] ฮีลใจ 1 แถม 1 : Ghostly (E-Book)",120241048603350260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[20.01.26][หมิว] ฉบับลายเซ็นกลับมาอีกครั้ง (Witches)",120243417792010260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[11.12.25][หมิว] อย่าลืมว่าเสาหลัก (Tried)",120241899389590260,2026-04-19,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.08.24] [หมิว] พร้อมขายวันนี้ (Helmet_เล่มเดี่ยว)",120214719177400260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[29.08.24] [หมิว] งานมันแย่ แค่คิดแบบคาปิ (คาปิบาร่า_เล่มเดี่ยว)",120215123423610260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[08.04.26][หมิว] 5 ประโยควิเศษ (Witches)",120246834520200260,2026-04-19,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,19.7,,147,130,,,,,1,6.80272109,134.01360544,2026-04-19,2026-04-19
"[26.01.26][หมิว] กลับมาย้ำให้ช้ำใจกว่าเดิม (Remains)",120243608586700260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.11.25][หมิว] อ่านแล้วหายเหนื่อย (Tried)",120240096893120260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[14.11.24] [หมิว] แพ็กคู่โอบกอด+ดอกไม้ 529",120216878943710260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[26.11.25][หมิว] คนที่อยู่ข้างเราเสมอ (Witches)",120241544518780260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[19.11.25][หมิว] E-Book เปลี่ยนความทุกข์ : Witches (E-Book)",120241048603340260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[07.12.24] [หมิว] 12.12 เปิดตัวเล่มใหม่ (Million)",120217607991740260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.11.25][หมิว] 10 ประโยคที่ควรอ่าน (Witches)",120240735389420260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[27.09.24] [หมิว] โอบกอด จ่าย 1 ได้ฟรี 7",120215995341720260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[11.09.24] [หมิว] แจกฟรีวอลเปเปอร์ (คาปิบาร่า_box set)",120215841188570260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[27.09.24] [หมิว] โอบกอด จ่าย 1 ได้ฟรี 7",120215898033720260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[27.11.25][หมิว] พกไว้อ่าน ในวันที่ไม่ไหว : Tried (E-Book)",120241896651790260,2026-04-19,active,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,36.13,,705,611,,,,,5,4.82269504,51.24822695,2026-04-19,2026-04-19
"[15.10.24] [หมิว] 7 ข้อคิดที่ชอบ (Life)",120216782544030260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.07.25][หมิว][Cross Page] เมื่อคนที่หมดแพชชัน (Ghostly)",120242989360570260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[04.09.25][หมิว] ถ้าคุณยังมีสายนี้โทรมา (Ghostly)",120236606129340260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[12.11.25][หมิว] อะไรที่ขัดขวางเรา (E-Book)",120244293676950260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[03.10.25][หมิว] ผลงานภาคต่อที่หัวใจรอคอย (Remains)",120243088265910260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[05.11.24] [หมิว] Unbox เล่มใหม่และ 5 ข้อดี (Life)",120216814274800260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.10.25][หมิว] แถมฟรีวอล Hello Halloween (Promotion)",120238635004560260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[14.08.24] [หมิว] เปิดตัวหนังสือเล่มใหม่ (Helmet_เล่มเดี่ยว)",120214734303390260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[10.12.25][หมิว] 12.12 : ซื้อ 3 เล่ม ลด 120.- Ver. ซื้อวันนี้ (Promotion)",120241897911670260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.07.24] [หมิว] Review Influencer (รวมปีศาจ)",120214681431380260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.08.24] [หมิว] พร้อมขายวันนี้ (Helmet_เล่มเดี่ยว)",120214962188890260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[15.10.24] [หมิว] ปูปรุงเปิดตัวเล่มใหม่ (Life)",120216311648210260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[19.09.25][หมิว] โปรแรงไฟลุก (Ghostly)",120237082111880260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[24.10.25][หมิว] PAYDAY คุณได้รับสิทธิ์คนละครั้ง (Promotion)",120239533151910260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[22.05.25][หมิว] พบนักเขียน ฮีลใจนักอ่าน (Engage)",120222520238890260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[10.10.25][หมิว] 10.10 x งานหนังสือ (Promotion)",120238408345110260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[23.07.25][หมิว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120236092449990260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[06.10.25][หมิว] วันที่ความกลัว ชนะทุกอย่าง! (ปีศาจตัวนั้น)",120238952984470260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[10.11.25][หมิว] ป้ายยา E-Book ที่ควรอ่าน (E-Book)",120241048529870260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[21.09.24] [หมิว] เปิดตัวหนังสือโอบกอด",120215812308830260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[13.11.25][หมิว] 30 Boxset สุดท้าย (Tried)",120240392496530260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[17.10.25][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120238988214620260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[12.09.25][หมิว] Boxset เปลี่ยนความทุกข์ (Witches)",120239971659720260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[24.10.25][หมิว] PAYDAY OPD E-Book 1 แถม 1 (Promotion)",120239264288860260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[17.12.24] [หมิว] แจกฟรีปฏิทินฮีลใจ 2025",120218291330330260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[18.10.25][หมิว] ถ้าวันไหนไม่มีใครเข้าใจ (Tried)",120238867348080260,2026-04-19,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
"[23.07.25][หมิว] 30 เล่มสุดท้ายส่งจากคลัง (Ghostly)",120240491398400260,2026-04-19,inactive,ad,,,,,0,,0,0,,,,,,,,2026-04-19,2026-04-19
