ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)","%CVR (META)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[09.11.24] [มิ้น] เราทุกคนต่างไม่มีใครสมบูรณ์แบบ (โอบกอด)",120216908310540260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.07.25][มิ้น] ข้อความสุดท้ายฝากถึงนุด (Ghostly)",120232134899220260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[29.10.25][มิ้น] 2 หนังสือเรียกน้ำตา (Remains)",120243129531340260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.06.25][มิ้น] อยากให้ชาตินี้ได้อ่านเล่มนี้ (ปีศาจตัวนั้น)",120234065150800260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[06.02.25][มิ้น] บทที่ 3 คนแปลกหน้าในฐานะคนรู้จัก (Embrace)",120219540042510260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120246310168180260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[18.02.26][มิ้น] 2 หนังสือการ์ตูน Comic (Remains)",120244476192420260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[24.04.25][มิ้น] PAYDAY APR 3 แถม 1 (Promotion_Payday)",120226631957620260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[25.03.35][มิ้น] ประโยคหลังปก (Gift)",120222719671710260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[23.01.26][มิ้น] บางคนตายไป (Ghostly)",120243886890210260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[29.01.26][มิ้น] Unboxing หนังสือเล่มแรกของปี 2026 (Trap)",120243759076580260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[29.01.26][มิ้น] Unboxing หนังสือเล่มแรกของปี 2026 (Trap)",120244542200820260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120246835016100260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[18.11.25][มิ้น] อยู่คนเดียวเป็นเรื่องยาก ? (Ghostly)",120240738900690260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[20.08.25][มิ้น] ไม่เคยคิดว่าแค่หนังสือเล่มเดียว (Ghostly)",120235299781880260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[12.02.26][มิ้น] ความผิดหวัง (Witches)",120244260122820260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[20.03.26][มิ้น] คนคิดเยอะมักเจ็บจากความคิดตัวเอง (Trap)",120246309977310260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.03.26][มิ้น] มีประโยคหนึ่งในหนังสือ (Witches)",120246834483080260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.09.25][มิ้น] เล่มใหม่ให้ 1000/100 (Demons)",120240179503790260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[23.11.24] [มิ้น] Payday Nov 999.-",120217299345610260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.09.25][มิ้น] เล่มใหม่ให้ 1000/100 (Demons) (QuickReply)",120238020999880260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.05.25][มิ้น] หนังสือใหม่ออกมาอีกละ!!! (Ghostly)",120229087528170260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[12.03.25] [มิ้น] มีบทความจากหนังสือเล่มหนึ่งเขาบอกไว้ว่า (Kiwtum)",120221884542940260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.07.25][มิ้น] เล่มใหม่ออกมาอีกแล้ว (Tried)",120233014041520260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[02.06.25][มิ้น] ถ้าแกพร้อมที่จะรักตัวเอง (ปีศาจตัวนั้น) (Reels)",120242961958670260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[02.06.25][มิ้น] หนังสือที่ดูดวงได้ (Witches)",120229859683740260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[30.10.25][มิ้น] เปลี่ยนความทุกข์ (Witches)",120239971450770260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[04.12.24] [มิ้น] 5 เทคนิคเก็บเงินง่ายๆ (Million)",120217602922240260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[01.07.25][มิ้น] บทที่ 24 (Embrace)",120232037535200260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[18.09.25][มิ้น] Unbox The Witches (Witches)",120237333302220260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.07.25][มิ้น] เล่มใหม่ออกมาอีกแล้ว (Tried)",120233014225150260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.09.25][มิ้น] จากเล่ม 1 สู่เล่ม 2 (Demons)",120236030953940260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120245730415210260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.08.25][มิ้น] ชอบประโยคไหน (Tried)",120234612956820260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[24.12.25][มิ้น] ดวงสมพงษ์กัน (Witches)",120243923853390260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[01.08.25][มิ้น] พอถึงจุดหนึ่งของชีวิต (Kiwtum)",120234209015410260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[25.02.25][มิ้น] ประโยคหลังปกคุณมุก (Embrace)",120220872947650260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[27.11.24] [มิ้น] 5 คำเตือนสุดท้ายของชีวิต (Ghost) (Reels)",120243183066160260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[05.03.26][มิ้น] เพราะพรุ่งนี้ที่รออาจจะมาไม่ถึง (Kiwtum)",120245216252630260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[10.07.25][มิ้น] หนังสือที่อยากบอกคุณว่า (ปีศาจตัวนั้น)",120232570296820260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120244520814860260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.11.25][มิ้น] พออ่านแล้วจึงได้เข้าใจ (Tried)",120241142632720260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[15.10.24] [มิ้น] จุดเปลี่ยนของชีวิต (Life)",120216294281050260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[27.11.25][มิ้น] ถ้ารอต่อไปอีกหน่อย (Demons)",120241407826560260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120215723554210260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[06.11.25][มิ้น] เพราะพรุ่งนี้แกอาจ (Ghostly)",120240331080230260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap) (Cross Page)",120244538165630260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120233358283220260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[13.04.26][มิ้น] อยู่อย่างโดดเดี่ยว ก็ไม่ได้แย่เสมอไป (Ghostly)",120247075441120260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[14.11.24] [มิ้น] 5 เหตุผลทำไมต้องซื้อเล่มนี้ (Life)",120217045651520260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[17.08.24] [มิ้น] 5 ข้อ Move on",120214870359520260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.02.25][มิ้น] อย่ารอให้คนที่ไม่ใช่กลายเป็นคนที่ใช่ (ปีศาจตัวนั้น)",120219748342150260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[12.08.25][มิ้น] ประโยคนี้โคตรจริง (Witches)",120235302434340260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[28.08.25][มิ้น] ปีศาจอาจไม่ได้เกิดจากข้างนอก (ปีศาจตัวนั้น)",120235812189640260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.03.25][มิ้น] ASMR Unboxing (Witches)",120221521304120260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.09.25][มิ้น] Boxset เปลี่ยนความทุกข์ (Witches)",120237333302210260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.08.25][มิ้น] รีสต็อกแล้ว รีบสั่งก่อนหมด (Ghostly)",120235864651200260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[21.04.26][มิ้น] บุฟเฟต์ฮีลใจ (Promotion)",120247439156500260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.09.25][มิ้น] จากเล่ม 1 สู่เล่ม 2 (Demons)",120236029767140260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[02.09.24] [มิ้น] 5 ข้อคิดลบกับตัวเอง (Helmet_Boxset)",120215197282060260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.09.25][มิ้น] เล่มใหม่ 1000/100 (Remains)",120237920193550260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[20.01.25][Garden_Boxset][มิ้น][VDO] 5 ประโยคปลดล็อค",120220348272010260,2026-05-01,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.10.25][มิ้น] ชอบคนใจดี (Ghostly)",120238261873350260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[17.03.25][มิ้น] การ์ดอยากบอกอะไรคุณ (Witches) - Copy",120222333463860260,2026-05-01,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[30.04.25][มิ้น] จากใจนักเขียน “คิ้วต่ำ” (Kiwtum)",120227299606950260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120221825585630260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[29.10.25][มิ้น] 2 หนังสือเรียกน้ำตา (Remains)",120241545057660260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120246310148080260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.06.25][มิ้น] ชายคนหนึ่งตกหลุมรักสาวใบ้ (Ghostly)",120230769104830260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[06.10.25][มิ้น] คนที่ควรหยิบมาอ่าน (Remains)",120237933078650260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.09.25][มิ้น] อยากให้ทุกคนอ่าน (Ghostly)",120240491398420260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.05.25][มิ้น] หนังสือใหม่ออกมาอีกละ!!! (Ghostly)",120229092583930260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.05.25][มิ้น] จะเป็นยังไง! เมื่อคนที่หมดแพชชัน  ต้องไปเป็นที่ปรึกษาให้เหล่าดวงวิญญาณ (Ghostly)",120232601758450260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[25.07.25][มิ้น] หนังสือฮีลใจที่คุ้มที่สุด (Witches)",120233514010920260,2026-05-01,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.03.25][มิ้น] ASMR Unboxing (Witches)",120221510525470260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[16.10.25][มิ้น] หนังสือฮีลใจฮาโลวีน (Demons)",120238779742340260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[21.05.25][มิ้น] หนังสือที่ว่าฮีลใจแล้ว… (Witches)",120229194871860260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[23.07.25][มิ้น] อ่านแล้วหายเหนื่อย (Tried)",120236237122600260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120243955483030260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[13.04.26][มิ้น] อยู่อย่างโดดเดี่ยว ก็ไม่ได้แย่เสมอไป (Ghostly)",120247722034720260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[19.12.24] [มิ้น] สัมภาษณ์คุณตูน (Million)",120217934601720260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.11.24] [มิ้น] 11.11 โปรรับหน้าหนาว (1,111)",120216873154980260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[13.08.25][มิ้น] ชีวิตเหมือนบุฟเฟต์ (ปีศาจตัวนั้น) (Reels)",120243296122960260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.09.25][มิ้น] จากเล่ม 1 สู่เล่ม 2 (Demons)",120236620453220260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[13.04.26][มิ้น] ทุกคนมีโกฮังเป็นของตัวเอง (Remains)",120247075369270260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[25.01.25][มิ้น] ทุกคนเคยตั้งคำถามกับตัวเองมั้ย (Kidmakk)",120219025649440260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap)",120244120919070260,2026-05-01,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap)",120245054359200260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[12.09.25][มิ้น] ใครที่กำลังหมดแพชชัน (Ghostly)",120236738556320260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120219600417090260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.11.25][มิ้น] เป็นหนังสือรวมประโยค (Tried)",120241248447080260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[13.11.24] [มิ้น] การเป็นตัวเองทำให้รู้สึกไม่มั่นใจ (Helmet_Boxset) (Reels)",120243182318950260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[13.08.25][มิ้น] แม้คนในครอบครัวจะจากไป (ปีศาจตัวนั้น)",120234926429980260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[25.02.26][มิ้น] 5 วิธีรับมือกับ “ความรู้สึกผิด” (Trap)",120244858632970260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.03.25] [มิ้น] บทที่นักอ่านไม่ควรพลาด (Witches)",120221884243150260,2026-05-01,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[20.11.25][มิ้น] E-Book หนังสือปีศาจ 1 (E-Book)",120244293677040260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.10.25][มิ้น] ชอบคนใจดี (Ghostly)",120238530859190260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[21.01.25] [มิ้น] 5 ข้อคิด (Home)",120218671105270260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120247605201740260,2026-05-01,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[25.12.24] [มิ้น] unboxing new book (Kidmakk)",120218127245030260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[10.05.25][มิ้น] 5 เรื่องจริง (Kiwtum)",120228491751310260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120236604362370260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120247605673240260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120232601677790260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[18.06.25][มิ้น] ประโยคที่ช่วยโอบกอดในวันที่ “ใจพัง” (ปีศาจตัวนั้น)",120231189826060260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120245847559990260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.04.26][มิ้น] สงกรานต์โจ๊ะโจ๊ะ! โละราคาเดียว (Promotion)",120246902085230260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[16.10.25][มิ้น] ให้เปิดเล่มนี้เตือนสติ (Remains)",120239254013100260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[01.04.26][มิ้น] 5 ข้อคิดที่จะได้รับจากหนังสือ (Trap)",120246512400100260,2026-05-01,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[07.10.25][มิ้น] ชอบคนใจดี (Ghostly) (Reels)",120242989243130260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[15.10.24] [มิ้น] จุดเปลี่ยนของชีวิต (Life)",120216294337090260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120219869746380260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[28.02.25][มิ้น] 3.3 ชีเสิร์ฟไม่พัก ซื้อ 3 แถม 1 (Promotion_DD)",120221370927880260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[29.10.25][มิ้น] 2 หนังสือเรียกน้ำตา (Remains)",120243923545710260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[28.05.25][มิ้น] ปีศาจอาจไม่ได้เกิดจากข้างนอก (ปีศาจตัวนั้น)",120235808316570260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[09.11.24] [มิ้น] เราทุกคนต่างไม่มีใครสมบูรณ์แบบ (โอบกอด)",120217502402910260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[24.01.25] [มิ้น] PAYDAY นี้ จ่าย 1 ได้ถึง 5 (Promotion_Payday)",120218919678810260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[13.11.25][มิ้น] การถูกมองข้าม (Demons)",120240436764770260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.07.25][มิ้น] เล่มใหม่ออกมาอีกแล้ว (Tried)",120233014563490260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[24.12.25][มิ้น] อย่ากลัวที่จะโดดเดี่ยว (Ghostly)",120242559696270260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[14.03.26][มิ้น] หยุดด่าตัวเอง (Ghostly)",120245558466620260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[04.03.26][มิ้น] แม่อยากให้ลูกมั่นคง (Remains)",120245128912130260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[13.10.25][มิ้น] น้ำตาคาเบ้า (ปีศาจตัวนั้น)",120238524286540260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.09.25][มิ้น] เล่มใหม่ให้ 1000/100 (Demons)",120236324479860260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[24.07.24] [มิ้น] ดอกโครคัส",120214265953480260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.07.24] [มิ้น] Unbox คาปิบาร่า โดนหลอก (คาปิบาร่า_box set)",120214132683640260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[12.07.24] [มิ้น] เกินไปป่ะ (คาปิบาร่า_box set)",120214132683630260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[12.07.24] [มิ้น] เกินไปป่ะ (คาปิบาร่า_box set)",120214132751180260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.07.24] [มิ้น] Unbox คาปิบาร่า โดนหลอก (คาปิบาร่า_box set)",120214132751190260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[18.07.24] [มิ้น] ความรักกับดอกไม้",120214137282180260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[12.07.24] [มิ้น] เกินไปป่ะ (คาปิบาร่า_box set)",120214191579950260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.07.24] [มิ้น] Unbox คาปิบาร่า โดนหลอก (คาปิบาร่า_box set)",120214191579940260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[22.07.24] [มิ้น] ทำไมเราถึงชอบเอาตัวเองมาเปรียบเทียบกับคนอื่น (คาปิบาร่า_box set)",120214215023760260,2026-05-01,inactive,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[12.07.24] [มิ้น] เกินไปป่ะ (คาปิบาร่า_box set)",120214277940670260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[06.07.24] [มิ้น] 7.7 โอกาสดีห้ามพลาด V.2 (โปรกล่องสุ่ม)",120214070630530260,2026-05-01,archived,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[03.07.24] [มิ้น] Unbox คาปิบาร่า โดนหลอก (คาปิบาร่า_box set)",120214277940650260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
"[25.07.24] [มิ้น] เพื่อนใครชอบเทแบบนี้บ้าง (Payday)",120214292291060260,2026-05-01,not_delivering,ad,,,,,0,,0,0,,,,,,,,,2026-05-01,2026-05-01
