ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[22.01.26][มิ้น] 5 สิ่งที่ทำได้เลย (Trap)",120244313333920260,2026-03-27,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.12.25][มิ้น] เล่มนี้ทำน้ำตาไหลหนักมาก (Ghostly)",120243414093590260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.10.25][มิ้น] เพราะในทุกความเกลียด (Remains)",120239461693600260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.12.25][มิ้น] ดวงสมพงษ์กัน (Witches)",120243923601290260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[13.04.26][มิ้น] Thankyou next (Remains)",120247075391790260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[19.11.24] [มิ้น] เพราะส่วนลึกที่สุดของทะเล (โอบกอด)",120217165807550260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[07.01.25] [มิ้น] มีประโยคนึงในหนังสือเล่มหนึ่ง (Kidmakk)",120218386112020260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[25.08.25][มิ้น] เราเช็กดวง (Witches)",120235633850060260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.09.25][มิ้น] Boxset เปลี่ยนความทุกข์ (Witches)",120237917604970260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120248305688990260,2026-03-27,active,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[14.07.25][มิ้น] 5 สัญญาณ Toxic (Ghostly)",120232760583400260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[16.10.25][มิ้น] หนังสือฮีลใจฮาโลวีน (Demons)",120238788809930260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.09.25][มิ้น] หนังเล่มใหม่ที่อานแล้วน้ำตาซึม (Demons)",120236323055900260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.07.24] [มิ้น] Unbox คาปิบาร่า โดนหลอก (คาปิบาร่า_box set)",120214445216060260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[05.08.24] [มิ้น] 8.8 บุฟเฟต์ ฮีลใจจัดให้",120214519321290260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.07.24] [มิ้น] ความรักกับดอกไม้",120214464520220260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.06.24] [มิ้น] 5 ประโยคปลดล็อค (ดอกไม้)",120214491444540260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.08.24] [มิ้น] ยกให้เป็นหนังสือในดวงใจ",120214492809050260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.07.24] [มิ้น] ความรักกับดอกไม้",120214503495400260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.07.24] [มิ้น] ดอกโครคัส",120214503500480260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.06.24] [มิ้น] 5 ประโยคปลดล็อค (ดอกไม้)",120214503503920260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[12.07.24] [มิ้น] เกินไปป่ะ (คาปิบาร่า_box set)",120214504149530260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.07.24] [มิ้น] Unbox คาปิบาร่า โดนหลอก (คาปิบาร่า_box set)",120214504149520260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[05.08.24] [มิ้น] 8.8 บุฟเฟต์ ฮีลใจจัดให้",120214519375190260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120234317491320260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[05.08.24] [มิ้น] 8.8 บุฟเฟต์ ฮีลใจจัดให้",120214519474090260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[05.08.24] [มิ้น] 8.8 บุฟเฟต์ ฮีลใจจัดให้",120214519485710260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120221825820790260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.05.25][มิ้น] จะเป็นยังไง! เมื่อคนที่หมดแพชชัน  ต้องไปเป็นที่ปรึกษาให้เหล่าดวงวิญญาณ (Ghostly)",120232764653310260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120238146231120260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.07.25][มิ้น] เล่มใหม่ออกมาอีกแล้ว (Tried)",120233014295290260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[07.08.25][มิ้น] เล่มใหม่ล่าสุด (Tried)",120234507579240260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[28.05.25][มิ้น] 3 สิ่งที่เล่มนี้อยากบอก (ปีศาจตัวนั้น)",120235808316590260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.06.24] [มิ้น] 5 ประโยคปลดล็อค (ดอกไม้)",120213594298570260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[25.06.24] [มิ้น] สาวกห้ามพลาด! คาปิบาร่ามีกล่องสุ่มแล้ว (ไม่บอกราคา) (โปรกล่องสุ่ม)",120213577510910260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[29.10.25][มิ้น] 2 หนังสือเรียกน้ำตา (Remains)",120239541619430260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.06.25][มิ้น] ชายคนหนึ่งตกหลุมรักสาวใบ้ (Ghostly)",120230768994110260,2026-03-27,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[23.07.25][มิ้น] อ่านแล้วหายเหนื่อย (Tried)",120234550140960260,2026-03-27,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[25.03.25][มิ้น] 5 ข้อคิด (Witches)",120222719344250260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[02.06.25][มิ้น] ฉลอง 100,000 เล่ม ปีศาจ (ปีศาจตัวนั้น)",120229861183850260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] ประโยคจากคุณปั๊ม คิ้วต่ำ (Kiwtum)",120219600417070260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[05.08.25][มิ้น] หนังสือบ้านหลังที่ 2 (Home)",120234400487010260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.09.25][มิ้น] เล่มใหม่ให้ 1000/100 (Demons) (QuickReply)",120236827515120260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.12.24] [มิ้น] Payday นี้รวมแพ็กฮีลใจเล่มใหม่ (Promotion_Payday)",120218077577840260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.03.25][มิ้น] Unboxing newbook (Gift)",120222458416020260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.09.25][มิ้น] เล่มใหม่ 1000/100 (Remains)",120237332588820260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.05.25][มิ้น] จะเป็นยังไง! เมื่อคนที่หมดแพชชัน  ต้องไปเป็นที่ปรึกษาให้เหล่าดวงวิญญาณ (Ghostly)",120232623740920260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[23.01.26][มิ้น] บางคนตายไป (Ghostly)",120243521808200260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[29.10.25][มิ้น] 2 หนังสือเรียกน้ำตา (Remains)",120240115682460260,2026-03-27,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[10.11.25][มิ้น] นี่คือสภาพ (Remains)",120240740054620260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[14.07.25][มิ้น] ประโยคก่อนนอน 2 (Kiwtum)",120234400405690260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.05.25][มิ้น] 5 ข้อคิด (Ghostly)",120236604849130260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.12.25][มิ้น] เล่มนี้ทำน้ำตาไหลหนักมาก (Ghostly)",120243289614690260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.09.25][มิ้น] Unboxing New Books (Demons)",120235860056250260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[08.10.25][มิ้น] Unpack ปีศาจตัวนั้นคือฉันเอง 2 (Demons)",120240179530980260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120216668872710260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[20.01.25][Garden_Boxset][มิ้น][VDO] 5 ประโยคปลดล็อค",120218619152640260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120247161076180260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[07.08.25][มิ้น] เล่มใหม่ล่าสุด (Tried)",120234612916200260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[06.12.24] [มิ้น] สวัสดีธันวาคมเดือนสิบสอง (เซตสวน)",120217605954150260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[02.01.24] [มิ้น] เวลาที่คุณรู้สึกเศร้า (Embrace)",120218296869390260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[08.04.26][มิ้น] นี่คือสิ่งที่กำลังเกิดขึ้นกับคุณ (Witches)",120246834550470260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[02.11.24] [มิ้น] ความไม่สมบูรณ์แบบของเรา (โอบกอด)",120216749526710260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.05.25][มิ้น] หนังสือใหม่ออกมาอีกละ!!! (Ghostly)",120229087924590260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[12.11.25][มิ้น] คนที่แอบชอบ (Remains)",120240333954200260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.03.25][มิ้น] แนะนำฮีลใจ 5 เล่ม ตามจาก #Books (Engage)",120221886103830260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] Unboxing new book (Kiwtum)",120219806772650260,2026-03-27,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[25.08.25][มิ้น] เราเช็กดวง (Witches)",120235634316360260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[05.08.24] [มิ้น] 8.8 บุฟเฟต์ ฮีลใจจัดให้",120214559826080260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[29.10.25][มิ้น] 2 หนังสือเรียกน้ำตา (Remains)",120240333892650260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.01.25] [มิ้น] 5 ข้อคิด (Home)",120219261867080260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.01.25] [มิ้น] สถานที่ที่ปลอดภัยที่สุด (Home)",120218670228450260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.04.25][มิ้น] ดวงของคุณวันนี้? (Witches)",120226536539180260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.11.24] [มิ้น] เมื่อไหร่ที่รู้สึกผิดหวังกับชีวิต (ปีศาจ)",120217129597620260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] Unboxing new book (Kiwtum)",120219599958130260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[23.10.24] [มิ้น] โดนตกจากประโยคหลังปก (Life)",120216535120880260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.02.25][มิ้น] 5 เทคนิค Manifest (Million)",120221418779260260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[19.10.25][มิ้น] คำพูดคนที่รักเจ็บที่สุด (Demons)",120238954845020260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap)",120247408900270260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.06.24] [มิ้น] 5 ประโยคปลดล็อค (ดอกไม้)",120213557153170260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.06.24][มิ้น] บางครั้งความผิดพลาด อาจสอนอะไรเราบางอย่าง (คาปิบาร่า_box set) (เริ่มยิงใหม่ 11 June 24)",120213200732480260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] สัมภาษณ์คุณปั๊ม คิ้วต่ำ (Kiwtum)",120225138048680260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[23.06.25][มิ้น] พื้นที่ที่แบ่งปันความสุขและความทุกข์ (Embrace)",120231822472990260,2026-03-27,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[01.08.25][มิ้น] ผิดหวังก็สมหวังได้ (Witches)",120234868915480260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.06.25][มิ้น] นักสู้ที่เก่งที่สุด (ปีศาจตัวนั้น)",120230527723930260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] 5 ข้อคิด (Kiwtum)",120219598753540260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] Unboxing new book (Kiwtum)",120219599908730260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.05.25][มิ้น] จะเป็นยังไง! เมื่อคนที่หมดแพชชัน  ต้องไปเป็นที่ปรึกษาให้เหล่าดวงวิญญาณ (Ghostly)",120229091502600260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[29.08.25][มิ้น] หนังสือเล่มนี้อยากบอกคุณว่า (Ghost)",120235858364930260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.06.24] [มิ้น] เปิดตัวปีศาจความรัก (ปีศาจความรัก_เล่มเดี่ยว)",120213393189060260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[25.02.25][มิ้น] ทำไม 2 เล่มนี้ถึงได้รางวัล (Promotion_Pack)",120220872084900260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.06.67] [มิ้น] ประโยคฮีลใจดึงสติ 100% (ปีศาจความรัก_เล่มเดี่ยว)",120213397635530260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[19.06.24] [มิ้น] 5 ประโยค เปลี่ยนความคิดในเรื่องความสัมพันธ์",120213423221630260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.06.24] [มิ้น] พาบุกร้านหนังสือ",120213471855760260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.06.24] [มิ้น] พาบุกร้านหนังสือ",120213472019280260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.06.24] [มิ้น] เปิดตัวปีศาจความรัก (ปีศาจความรัก_เล่มเดี่ยว)",120213472548450260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.06.67] [มิ้น] ประโยคฮีลใจดึงสติ 100% (ปีศาจความรัก_เล่มเดี่ยว)",120213472242120260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.06.67] [มิ้น] ประโยคฮีลใจดึงสติ 100% (ปีศาจความรัก_เล่มเดี่ยว)",120213472561420260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.06.24] [มิ้น] 5 ประโยคปลดล็อค (ดอกไม้)",120213556987210260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[22.02.25][มิ้น] 5 เทคนิค Manifest (Million)",120220584329090260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.01.25] [มิ้น] Unboxing หนังสือฮีลใจเล่มใหม่ 2025 (Home)",120218671476840260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.09.25][มิ้น] หนังเล่มใหม่ที่อานแล้วน้ำตาซึม (Demons)",120235859358580260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[16.01.25] [มิ้น] ข่าวด่วนจนต้องบุก“นายอินทร์” (Promotion_Pack)",120218663160130260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[09.09.25][มิ้น] ประโยคนี้เตือนสติ (Witches)",120236603005580260,2026-03-27,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.09.25][มิ้น] อยากให้ทุกคนอ่าน (Ghostly)",120238146231070260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[05.03.26][มิ้น] คลิปสัมภาษณ์ MAY-I ปริมาณของเพื่อนไม่สำคัญเท่าคุณภาพ (Witches)",120245170351250260,2026-03-27,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.12.25][มิ้น] น้ำตาซึมไปหลายวัน (Remains)",120244259802860260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[13.01.26][มิ้น] อย่าให้คนคนเดียว (Embrace) (Reels)",120243131312450260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.06.25][มิ้น] ชายคนหนึ่งตกหลุมรักสาวใบ้ (Ghostly)",120231947093860260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[17.02.26][มิ้น] 20 เล่มลายเซ็น (Trap)",120247408900190260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[28.11.24] [มิ้น] ความสมบูรณ์แบบ (ที่ไม่มีอยู่จริง) (คาปิบาร่า_Boxset)",120217380972860260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[17.12.24] [มิ้น] แนะนำหนังสือสำหรับลูก (Helmet_Boxset)",120217877075060260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] Unboxing new book (Kiwtum)",120219809847300260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[28.12.24] [มิ้น] ลดใหญ่ส่งท้ายปี (Capyabara_Boxset)",120218221767120260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[23.05.25][มิ้น] Payday May (Promotion_Payday)",120229513903520260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[09.11.24] [มิ้น] เราทุกคนต่างไม่มีใครสมบูรณ์แบบ (โอบกอด)",120216908629980260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[15.10.24] [มิ้น] จุดเปลี่ยนของชีวิต (Life)",120216535120860260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[19.02.25][มิ้น] 5 ประโยค เปลี่ยนชีวิต (Kidmakk)",120220278011100260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[16.01.25][VDO][มิ้น][Garden_เล่มเดี่ยว] ความรักกับดอกไม้",120218617745560260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.02.25][มิ้น] ประโยคจากคุณปั๊ม คิ้วต่ำ (Kiwtum)",120219600040490260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[24.01.25] [มิ้น] PAYDAY นี้ จ่าย 1 ได้ถึง 5 (Promotion_Payday)",120218920155980260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.09.25][มิ้น] เล่มใหม่ให้ 1000/100 (Demons)",120236324479860260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[04.03.26][มิ้น] แม่อยากให้ลูกมั่นคง (Remains)",120245128912130260,2026-03-27,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[10.05.25][มิ้น] เล่มนี้ทำให้เข้าใจดี (Embrace)",120228491715490260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[06.08.25][มิ้น] วันไหนไม่ไหว แวะมาอ่าน (Tried)",120234430079930260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[23.01.26][มิ้น] หนังสือที่อยากให้อ่าน 2026 (Ghostly)",120243521687280260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[15.03.26][มิ้น] การรักษาซึมเศร้าไม่ใช่แค่เรื่องยา (Trap)",120245621584290260,2026-03-27,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[18.04.25][มิ้น] ก่อนนอน อยากให้คุณได้อ่าน (Kiwtum)",120226165931670260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[10.11.25][มิ้น] ป้ายยาหนังสือ 7 เล่ม (E-Book)",120244056423010260,2026-03-27,not_delivering,ad,การเข้าถึง,0,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[11.03.26][มิ้น] รี stock เล่มลายเซ็นนักเขียนเมไอ (Witches)",120245836368320260,2026-03-27,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[03.03.26][มิ้น] ไม่เคยร้องไห้กับหนังสือจนมาเจอ 2 เล่มนี้ (Ghostly) (Remains)",120246510803810260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[25.07.25][มิ้น] ฮีลใจวัยทำงาน (Tried) (Reels)",120243521024670260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[02.06.25][มิ้น] รีแอค ขมิ้น (Ghostly)",120232158719460260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[21.09.24] [มิ้น] คนเราแตกสลายได้กี่ครั้ง",120215723624310260,2026-03-27,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[06.02.26][มิ้น] รักกันอยู่ แต่ไม่เห็นอนาคตร่วมกัน (Garden)",120244056248970260,2026-03-27,not_delivering,ad,การมีส่วนร่วมกับโพสต์,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[25.07.25][มิ้น] หนังสือฮีลใจที่คุ้มที่สุด (Witches)",120233549905270260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
"[12.09.25][มิ้น] 5 สัญญาณเหนื่อย (Tried)",120236685205440260,2026-03-27,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-27,2026-03-27
