month,creator,ad_date,content_name,content_format,product,platform,reach,impressions,spend_thb,purchases,revenue_thb,roas,roas_target,cpm_thb,cpa_thb,clicks,ctr,messages,v2s,v6s,ad_variants,hit_roas,is_new,launch_date
Apr26,Unknown,2026-04-13,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,10837,11114,420.32,1,409.0,0.9731,1.8,37.82,420.32,398,3.5811,8,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-13,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,5520,5815,297.26,1,409.0,1.3759,1.8,51.12,297.26,217,3.7317,2,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-13,[06.02.26][tsunut_] Review Influ (Trap),IMG,Trap,Meta,2277,2417,323.92,2,1068.0,3.2971,1.8,134.02,161.96,126,5.2131,1,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-13,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,3068,3255,161.94,0,0.0,0.0,1.8,49.75,0.0,154,4.7312,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-13,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,4625,4625,244.33,2,818.0,3.3479,1.8,52.83,122.17,128,2.7676,6,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-14,[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2173,2497,209.74,0,0.0,0.0,1.8,84.0,0.0,35,1.4017,4,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-14,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,4232,4530,235.71,0,0.0,0.0,1.8,52.03,0.0,110,2.4283,4,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-14,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3690,3811,338.25,2,758.0,2.2409,1.8,88.76,169.12,145,3.8048,4,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-14,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3098,3188,233.11,1,559.0,2.398,1.8,73.12,233.11,157,4.9247,4,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3466,3558,215.32,0,0.0,0.0,1.8,60.52,0.0,104,2.923,1,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-14,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,8707,9570,217.58,1,409.0,1.8798,1.8,22.74,217.58,194,2.0272,8,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-14,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,49516,54837,3072.86,6,2634.0,0.8572,1.8,56.04,512.14,1614,2.9433,13,0,0,1,ไม่ผ่าน,False,
Apr26,ริว,2026-04-14,[03.04.26][ริว] โรคซึมเศร้า AI (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,2856,3086,171.12,1,339.0,1.9811,1.8,55.45,171.12,90,2.9164,1,0,0,1,ผ่าน,False,
Apr26,ริว,2026-04-14,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,3294,3777,267.31,1,409.0,1.5301,1.8,70.77,267.31,256,6.7779,7,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-14,[01.04.26][purrfectlytashasha] Review Influ (Trap),IMG,Trap,Meta,3722,4576,273.83,0,0.0,0.0,1.8,59.84,0.0,136,2.972,3,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-14,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,3990,4870,291.04,0,0.0,0.0,1.8,59.76,0.0,225,4.6201,1,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-14,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,1503,1605,238.97,1,339.0,1.4186,1.8,148.89,238.97,123,7.6636,1,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-14,[01.04.26][purrfectlytashasha] Review Influ (Trap),IMG,Trap,Meta,6009,7289,643.92,3,1157.0,1.7968,1.8,88.34,214.64,149,2.0442,0,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-14,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,2688,2909,196.28,0,0.0,0.0,1.8,67.47,0.0,102,3.5064,9,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[06.02.26][tsunut_] Review Influ (Trap),IMG,Trap,Meta,1088,1193,278.8,1,529.0,1.8974,1.8,233.7,278.8,60,5.0293,0,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[09.02.26][threerukkub] Review Influ (Trap),IMG,Trap,Meta,1091,1243,244.86,0,0.0,0.0,1.8,196.99,0.0,54,4.3443,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3609,3882,175.13,0,0.0,0.0,1.8,45.11,0.0,138,3.5549,7,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-14,[09.04.26][ริว] คำถามวัดใจไซโคพาธ Psychopath AI (Trap),IMG,Trap,Meta,834,942,211.47,0,0.0,0.0,1.8,224.49,0.0,84,8.9172,0,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-14,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2441,2595,212.51,1,409.0,1.9246,1.8,81.89,212.51,139,5.3565,1,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-14,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,4960,5502,252.27,1,349.0,1.3834,1.8,45.85,252.27,193,3.5078,4,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-14,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3958,3986,229.97,0,0.0,0.0,1.8,57.69,0.0,135,3.3869,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-14,[06.02.26][tsunut_] Review Influ (Trap),IMG,Trap,Meta,5312,5775,777.85,2,689.0,0.8858,1.8,134.69,388.93,207,3.5844,0,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-14,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,2785,3033,204.22,0,0.0,0.0,1.8,67.33,0.0,198,6.5282,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-14,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3738,3943,240.69,1,339.0,1.4085,1.8,61.04,240.69,149,3.7788,2,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-14,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,2199,2435,172.76,0,0.0,0.0,1.8,70.95,0.0,122,5.0103,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-15,[12.02.26][ริว] รักคนอื่น (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,728,880,213.87,0,0.0,0.0,1.8,243.03,0.0,64,7.2727,0,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-15,[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3139,3613,290.39,1,500.0,1.7218,1.8,80.37,290.39,61,1.6883,2,0,0,1,ไม่ผ่าน,False,
Apr26,ริว,2026-04-15,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,24086,27620,1016.92,3,1397.0,1.3738,1.8,36.82,338.97,651,2.357,30,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-15,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2493,2532,198.55,1,339.0,1.7074,1.8,78.42,198.55,127,5.0158,2,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-15,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2576,2626,214.37,0,0.0,0.0,1.8,81.63,0.0,111,4.227,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3380,3519,190.82,0,0.0,0.0,1.8,54.23,0.0,143,4.0637,6,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-15,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,11167,12144,246.94,1,409.0,1.6563,1.8,20.33,246.94,242,1.9928,7,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-15,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,1205,1302,187.06,1,399.0,2.133,1.8,143.67,187.06,83,6.3748,0,0,0,1,ผ่าน,False,
Apr26,ริว,2026-04-15,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,21782,22108,1025.81,5,2045.0,1.9935,1.8,46.4,205.16,750,3.3924,33,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-15,[09.02.26][threerukkub] Review Influ (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-15,[03.04.26][ริว] โรคซึมเศร้า AI (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3657,3986,189.7,1,409.0,2.156,1.8,47.59,189.7,146,3.6628,6,0,0,1,ผ่าน,False,
Apr26,ริว,2026-04-15,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-15,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,0,0,0.0,1,339.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่ผ่าน,False,
Apr26,ริว,2026-04-15,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,1044,1106,172.38,0,0.0,0.0,1.8,155.86,0.0,89,8.047,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[01.04.26][purrfectlytashasha] Review Influ (Trap),IMG,Trap,Meta,1253,1494,271.94,1,409.0,1.504,1.8,182.02,271.94,68,4.5515,2,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-15,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,2742,2899,158.05,2,748.0,4.7327,1.8,54.52,79.03,97,3.346,6,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-15,[06.02.26][tsunut_] Review Influ (Trap),IMG,Trap,Meta,983,1079,247.26,1,409.0,1.6541,1.8,229.16,247.26,69,6.3948,0,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-15,[09.02.26][threerukkub] Review Influ (Trap),IMG,Trap,Meta,3624,5178,807.45,6,3023.0,3.7439,1.8,155.94,134.58,172,3.3217,0,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-15,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3778,3894,167.42,1,399.0,2.3832,1.8,42.99,167.42,121,3.1073,5,0,0,1,ผ่าน,False,
Apr26,ริว,2026-04-15,[09.04.26][ริว] คำถามวัดใจไซโคพาธ Psychopath AI (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-15,[09.04.26][ริว] perfectionism ความสมบูรณ์แบบที่ทำร้ายเรา AI (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-15,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,25870,28196,1338.64,6,2454.0,1.8332,1.8,47.48,223.11,1115,3.9545,22,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-15,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[06.02.26][tsunut_] Review Influ (Trap),IMG,Trap,Meta,1271,1414,303.98,0,0.0,0.0,1.8,214.98,0.0,67,4.7383,2,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-15,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,1643,1916,183.35,0,0.0,0.0,1.8,95.69,0.0,121,6.3152,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-15,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,9543,11153,778.89,4,1566.0,2.0106,1.8,69.84,194.72,372,3.3354,10,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-15,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,2063,2322,207.36,1,349.0,1.6831,1.8,89.3,207.36,144,6.2016,0,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-15,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,4092,4462,193.27,0,0.0,0.0,1.8,43.31,0.0,199,4.4599,3,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-15,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,2053,2241,70.93,0,0.0,0.0,1.8,31.65,0.0,69,3.079,1,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-15,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3761,4104,198.32,0,0.0,0.0,1.8,48.32,0.0,197,4.8002,2,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-15,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,6004,6364,418.92,3,1227.0,2.929,1.8,65.83,139.64,357,5.6097,5,0,0,1,ผ่าน,False,
Apr26,ริว,2026-04-15,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,1949,2097,225.39,1,349.0,1.5484,1.8,107.48,225.39,134,6.3901,3,0,0,1,ไม่ผ่าน,False,
Apr26,ริว,2026-04-15,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,1520,1704,144.47,0,0.0,0.0,1.8,84.78,0.0,105,6.162,2,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-15,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,26214,32779,1704.85,6,3124.0,1.8324,1.8,52.01,284.14,1539,4.6951,3,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-15,[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2099,2459,197.26,1,409.0,2.0734,1.8,80.22,197.26,44,1.7893,1,0,0,1,ผ่าน,False,
Apr26,ริว,2026-04-15,[15.04.26][ริว] โรคไบโพล่าร์/โรคอารมณ์สองขั้ว AI (Trap),IMG,Trap,Meta,1811,2158,148.33,0,0.0,0.0,1.8,68.73,0.0,174,8.063,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-15,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3708,3865,124.75,0,0.0,0.0,1.8,32.28,0.0,128,3.3118,1,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-16,[12.02.26][ริว] รักคนอื่น (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,864,938,194.56,0,0.0,0.0,1.8,207.42,0.0,48,5.1173,0,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-16,[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2977,3341,246.39,1,409.0,1.66,1.8,73.75,246.39,57,1.7061,5,0,0,1,ไม่ผ่าน,False,
Apr26,ริว,2026-04-16,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3388,3403,262.36,1,339.0,1.2921,1.8,77.1,262.36,97,2.8504,0,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-16,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2576,2698,245.35,1,409.0,1.667,1.8,90.94,245.35,121,4.4848,2,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-16,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2337,2431,155.9,0,0.0,0.0,1.8,64.13,0.0,95,3.9079,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,2586,2691,158.14,0,0.0,0.0,1.8,58.77,0.0,95,3.5303,5,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-16,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,5847,6507,232.9,1,409.0,1.7561,1.8,35.79,232.9,131,2.0132,2,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-16,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,1279,1458,186.24,0,0.0,0.0,1.8,127.74,0.0,101,6.9273,1,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-16,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,1122,1199,184.38,0,0.0,0.0,1.8,153.78,0.0,76,6.3386,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,4485,4742,254.2,1,409.0,1.609,1.8,53.61,254.2,129,2.7204,4,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-16,[06.02.26][tsunut_] Review Influ (Trap),IMG,Trap,Meta,912,1008,268.78,1,409.0,1.5217,1.8,266.65,268.78,59,5.8532,1,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-16,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3924,4237,232.84,1,409.0,1.7566,1.8,54.95,232.84,145,3.4222,4,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-16,[01.04.26][purrfectlytashasha] Review Influ (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-16,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[01.04.26][purrfectlytashasha] Review Influ (Trap),IMG,Trap,Meta,928,1067,197.82,1,339.0,1.7137,1.8,185.4,197.82,45,4.2174,2,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-16,[09.02.26][threerukkub] Review Influ (Trap),IMG,Trap,Meta,2147,2177,278.75,1,339.0,1.2161,1.8,128.04,278.75,66,3.0317,2,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-16,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,21454,24482,1293.2,6,2174.0,1.6811,1.8,52.82,215.53,796,3.2514,20,0,0,1,ไม่ผ่าน,False,
Apr26,มิ้น,2026-04-16,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,1677,1719,172.27,0,0.0,0.0,1.8,100.22,0.0,69,4.014,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,0,0,0.0,0,0.0,0.0,1.8,0.0,0.0,0,0.0,0,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[06.02.26][tsunut_] Review Influ (Trap),IMG,Trap,Meta,861,929,229.69,0,0.0,0.0,1.8,247.24,0.0,51,5.4898,0,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-16,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,1372,1522,178.74,0,0.0,0.0,1.8,117.44,0.0,93,6.1104,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-16,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2401,2401,258.98,1,559.0,2.1585,1.8,107.86,258.98,71,2.9571,2,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-16,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,692,891,207.71,1,409.0,1.9691,1.8,233.12,207.71,42,4.7138,1,0,0,1,ผ่าน,False,
Apr26,Unknown,2026-04-16,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3325,3547,228.73,0,0.0,0.0,1.8,64.49,0.0,129,3.6369,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-16,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,3046,3292,154.03,0,0.0,0.0,1.8,46.79,0.0,122,3.706,5,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-16,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,1599,1846,140.23,0,0.0,0.0,1.8,75.96,0.0,59,3.1961,1,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-16,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,1567,1626,201.52,0,0.0,0.0,1.8,123.94,0.0,104,6.3961,1,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-16,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,657,742,152.16,0,0.0,0.0,1.8,205.07,0.0,50,6.7385,1,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-16,[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap),IMG,Trap,Meta,990,1111,162.88,0,0.0,0.0,1.8,146.61,0.0,61,5.4905,0,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-16,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,1353,1444,171.47,0,0.0,0.0,1.8,118.75,0.0,97,6.7175,1,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-16,[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,1949,2191,174.61,1,339.0,1.9415,1.8,79.69,174.61,39,1.78,2,0,0,1,ผ่าน,False,
Apr26,ริว,2026-04-16,[15.04.26][ริว] โรคไบโพล่าร์/โรคอารมณ์สองขั้ว AI (Trap),IMG,Trap,Meta,1185,1451,166.88,0,0.0,0.0,1.8,115.01,0.0,116,7.9945,0,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-16,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3570,3830,223.37,1,409.0,1.831,1.8,58.32,223.37,114,2.9765,4,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-17,[01.03.26][มิ้น] รี stock เล่มลายเซ็นหมอทานตะวัน (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,1840,2088,172.28,0,0.0,0.0,1.8,82.51,0.0,29,1.3889,2,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-17,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,2544,2592,172.2,1,339.0,1.9686,1.8,66.44,172.2,76,2.9321,0,0,0,1,ผ่าน,False,
Apr26,มิ้น,2026-04-17,[04.02.26][มิ้น] มนุษย์ที่เป็นคนดี (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,1408,1479,168.44,0,0.0,0.0,1.8,113.89,0.0,65,4.3949,1,0,0,1,ไม่มียอดขาย,False,
Apr26,ริว,2026-04-17,[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap),IMG,Trap,Meta,3326,3514,166.56,0,0.0,0.0,1.8,47.4,0.0,96,2.7319,4,0,0,1,ไม่มียอดขาย,False,
Apr26,มิ้น,2026-04-17,[02.04.26][มิ้น] อย่าปล่อยให้อีโก้ (Trap),IMG,Trap,Meta,963,1054,205.45,0,0.0,0.0,1.8,194.92,0.0,62,5.8824,1,0,0,1,ไม่มียอดขาย,False,
Apr26,Unknown,2026-04-17,[01.04.26][pearpmk] Review Influ (Trap),IMG,Trap,Meta,5571,5791,327.63,1,359.0,1.0957,1.8,56.58,327.63,173,2.9874,6,0,0,1,ไม่ผ่าน,False,
Apr26,Unknown,2026-04-17,[06.02.26][tsunut_] Review Influ (Trap),IMG,Trap,Meta,543,616,210.23,1,409.0,1.9455,1.8,341.28,210.23,42,6.8182,1,0,0,1,ผ่าน,False,
